Time,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
05/01/2024 18:30,0,0,0,119.9191818,0,0,90.34644318,123.1941833,108.3164291,900.0505981,63.72545242,97.51233673,117.8613358,538.732666,949.5057983,311.805542,90.00724792,934.5366821,798.6331177,1472.529785,806.8034058,3325
05/01/2024 18:45,0,279.4976807,25.71386719,118.8888245,0,243.1999969,90.2894516,133.1839752,108.3196869,900.1786499,75.16500854,98.10508728,117.3479996,533.4006348,949.0804443,315.798584,89.13830566,1000.182617,851.0353394,1501.628662,778.3745728,4325
05/01/2024 19:00,357.6368103,346.0125732,160.8588867,118.1309814,0,742.4000244,90.35134888,130.6365662,108.3679581,900.2341309,58.12560272,97.98867035,121.0439987,533.3347778,949.5182495,322.2221985,88.4141922,1002.776611,831.4544067,1517.372437,642.6323853,5012.5
05/01/2024 19:15,5696.233887,450.8148193,265.6772461,20.01992226,176.215271,742.4000244,95.21980286,135.7379303,108.312088,900.2611084,62.1192894,98.83818054,114.7813339,530.6358643,950.0014038,319.270813,88.9934845,1015.518982,842.789917,1571.552612,618.1640625,5222.5
05/01/2024 19:30,6606.693848,449.9890137,265.3828125,16.60033607,248.7196045,742.4000244,90.46327972,125.6278229,108.1910553,900.2705078,77.62407684,98.62998962,114.7813339,522.3416138,950.0265503,323.7846985,91.45546722,1102.107544,866.5853271,1533.767578,702.473999,5085
05/01/2024 19:45,7371.624512,452.0159912,267.8364258,16.31409836,248.155365,755.2000122,90.43522644,129.5830688,108.4112015,900.1482544,73.56378174,105.6490784,120.7360001,537.2844238,949.9200439,328.645813,87.03838348,1080.280518,807.1085205,1555.048828,532.9318848,5115
05/01/2024 20:00,7000.493652,471.3848877,285.9931641,16.09040833,248.925766,755.2000122,85.13254547,130.7432861,105.3355255,900.3464355,73.9181366,101.5055466,120.5306702,534.1576538,949.9200439,328.125,89.93482971,1049.3927,763.6380615,1357.220337,711.0460205,5155
05/01/2024 20:15,6847.389648,460.5743408,273.6269531,16.53594398,252.4739532,755.2000122,85.22518158,132.3921661,105.4901199,900.284668,68.22164917,101.8685989,119.6066666,537.4490356,949.6687622,316.3194275,90.07965851,1003.075623,744.8309937,1273.615601,698.350708,5220
05/01/2024 20:30,7223.28125,453.4423828,268.0327148,16.56197357,252.00737,755.2000122,85.2387085,136.0700531,105.2869797,900.3829956,72.77697754,101.6099167,114.6786652,537.4819336,948.7998657,317.8819275,92.6864624,954.1204224,861.21875,1495.874023,728.732666,5277.5
05/01/2024 20:45,6986.936523,444.0582275,258.4145508,16.2647934,257.0637817,755.2000122,90.14366913,126.0972672,100.423172,900.4092407,72.55034637,101.9257126,116.2186661,536.0007935,950.1842651,327.2569275,91.88993835,994.2766724,885.2193604,1547.014038,725.5859375,5260
05/01/2024 21:00,7244.639648,449.8388672,263.3217773,16.78380203,248.8064117,755.2000122,90.33487701,127.449707,100.2687683,900.28125,74.82519531,100.9415207,117.4506683,536.7578125,950.0266724,333.1596985,90.00724792,1057.141357,878.4768677,1479.913086,729.8720093,5202.5
05/01/2024 21:15,6896.185059,457.7215576,270.1918945,16.26968002,252.9947815,755.2000122,100.3229218,126.6520615,100.3199539,900.2151489,64.68147278,101.6884995,119.6066666,535.9678955,949.447937,335.243042,90.94859314,1013.827271,858.9040527,1448.53418,744.0863647,5240
05/01/2024 21:30,6788.624023,468.4570313,280.5952148,16.48753166,252.0833282,755.2000122,98.4401474,123.9721146,100.3370361,900.0687866,68.01849365,101.6114273,119.1959991,534.2893066,948.6431885,333.333313,91.09341431,1013.856873,926.0236816,1546.471191,730.46875,5177.5
05/01/2024 21:45,7084.70166,457.4212646,270.9770508,16.54723167,253.6675262,755.2000122,98.5408783,127.1742554,102.3731613,900.1204834,74.99887085,101.8078537,118.7853394,529.6155396,948.6663818,337.3263855,87.11079407,1035.09375,968.3137817,1501.302856,681.7491455,5240
05/01/2024 22:00,6980.960449,471.0095215,283.5395508,16.41925812,255.7725525,755.2000122,100.3424911,128.5929565,100.2200699,900.2609863,70.40348816,101.2671204,121.1466675,532.3474121,949.1970215,340.625,88.26937103,1017.637939,1024.548096,1363.517944,687.3372803,5270
05/01/2024 22:15,6722.434082,479.5678711,291.3911133,16.32565308,255.7074585,755.2000122,101.9613876,136.9911804,102.0010376,900.3322144,72.54724884,101.0621109,115.9106674,535.7704468,949.8842163,330.208313,90.07965851,1008.536926,1043.328979,1428.664429,742.1875,5232.5
05/01/2024 22:30,7231.768555,460.7995605,272.9399414,16.49115753,256.6514587,755.2000122,102.2572098,141.5671997,105.2098618,900.3040161,71.8844986,101.769043,118.5800018,533.5322876,950.5097046,338.1944275,86.45909119,1032.644653,1009.747009,1266.992432,699.435791,5337.5
05/01/2024 22:45,6940.294434,480.9942627,291.3911133,16.11931419,255.8702087,755.2000122,108.4183426,140.9247131,103.2336426,900.1953125,73.9986496,100.7343597,117.6560059,537.5806885,948.6431885,324.305542,87.32802582,1044.625977,1023.951904,1219.218262,698.0252075,5370
05/01/2024 23:00,6467.600586,480.9191895,301.1074219,15.66349888,248.502594,755.2000122,108.324379,139.3721161,103.3438187,900.3031616,69.438797,100.8069077,116.4240036,532.1499023,949.079895,316.6666565,87.61766815,980.2709961,1045.894897,1244.625366,693.5221558,5375
05/01/2024 23:15,7366.000488,482.3455811,300.6166992,16.97460938,248.3506775,755.2000122,104.3908539,149.3973083,103.1592636,900.3598633,68.32905579,101.7581635,115.2946701,533.1044312,949.5333862,314.4096985,88.77625275,994.6161499,968.87146,1220.195435,731.1740723,5252.5
05/01/2024 23:30,6958.479004,461.8505859,281.6748047,16.50942612,248.1770782,755.2000122,104.4541626,149.2950287,103.1471405,900.2053223,76.12097931,101.2964172,116.2186661,532.6436157,950.3305054,316.493042,90.00724792,958.1133423,966.9599609,1238.110718,739.2578125,5247.5
05/01/2024 23:45,6944.578125,459.9737549,281.184082,16.67477036,247.9166565,755.2000122,100.2888489,150.7837982,100.3032761,900.2868042,73.99591064,100.9612961,112.2146683,537.4160767,950.1589966,308.5069275,93.98986816,961.5454712,935.8493042,1294.462524,771.7556763,5162.5
05/02/2024 00:00,7234.422363,477.7661133,296.9853516,16.98959351,247.9926147,755.2000122,100.4126434,147.4638977,100.3899689,900.1641235,80.31168365,100.7068024,110.6746674,538.4364624,949.1034546,300.868042,86.9659729,970.7099609,996.1035156,1332.899048,609.9175415,5180
05/02/2024 00:15,7091.260742,455.3192139,277.0620117,16.99647713,248.0143127,755.2000122,100.388855,153.639267,100.238739,900.2979736,82.39081573,101.7576141,111.4960022,537.2515259,949.079895,299.4791565,82.40406036,930.373291,998.3366089,1283.930542,654.730896,5025
05/02/2024 00:30,7342.07959,463.2769775,283.0488281,17.42095947,248.6436462,755.2000122,100.2932739,141.7481232,102.1426163,900.2113647,75.66984558,100.9440613,110.7773361,540.3783569,950.401001,299.305542,80.81101227,920.8649902,936.5350342,1370.575439,734.9718018,4982.5
05/02/2024 00:45,6182.41748,461.550293,282.5581055,15.59155846,244.596344,755.2000122,100.4509354,143.6399841,102.1246796,900.324585,66.30712128,100.1560822,114.4733353,542.4848022,950.166687,306.9444275,83.63504791,892.9697266,939.928833,1302.062988,670.1931763,5100
05/02/2024 01:00,5538.252441,477.6159668,291.9799805,15.70319653,247.5802917,755.2000122,102.3425903,142.3792572,105.2273026,900.2919312,48.59766769,101.6164856,118.5800018,534.6184082,949.2297363,316.3194275,87.32802582,857.4954834,967.1300049,1310.097656,720.6488647,5180
05/02/2024 01:15,7108.925293,470.3338623,285.3061523,16.03858376,247.699646,755.2000122,102.3162766,138.7179718,105.2803574,900.4634399,85.08576965,102.1664963,113.0360031,536.2312012,948.6679688,307.8125,90.65894318,980.9203491,952.6300049,1372.095581,778.5916138,5122.5
05/02/2024 01:30,6790.430176,474.8382568,294.9243164,15.28401852,247.9166565,755.2000122,102.3536148,138.0578918,107.4512711,900.3514404,73.12342834,101.0592346,112.9333344,540.3783569,948.7998047,305.208313,91.02100372,890.5272827,1028.964844,1350.705688,751.1936035,5110
05/02/2024 01:45,7014.212891,486.7749023,304.1499023,15.72236538,248.4049377,755.2000122,102.2872543,129.9571381,107.2587738,900.4216919,78.61132813,100.5999298,111.0853348,539.4567871,949.1970215,302.777771,91.02100372,895.2868042,951.6079712,1385.233398,763.888916,5147.5
05/02/2024 02:00,7193.006348,463.9526367,284.8154297,15.89876842,248.10112,755.2000122,102.3140945,131.4638977,108.269455,900.2963867,72.62477875,100.0556793,111.3933334,541.925293,949.5181885,301.3888855,87.69008636,927.5564575,825.9147949,1338.002197,750.5425415,5255
05/02/2024 02:15,6771.881836,472.1356201,292.3725586,15.39996052,248.502594,755.2000122,102.3346634,135.566864,108.3214645,900.3776245,70.7883606,100.6019211,110.2639999,542.4848022,949.6687622,299.8263855,88.63143158,989.991394,886.7406006,1440.716553,735.9483643,5230
05/02/2024 02:30,7337.912598,473.5620117,294.5317383,16.01019096,252.4631042,755.2000122,102.3960114,135.3020477,108.2900085,900.215332,64.08177185,100.1915131,109.4426651,541.1682739,949.6690063,299.4791565,90.07965851,1004.7276,923.4546509,1403.365845,687.8798218,5255
05/02/2024 02:45,7190.788574,468.4570313,288.4467773,15.88737583,254.0256042,755.2000122,102.1977844,138.8300171,110.2971191,900.302063,69.42962646,100.7627563,108.9293365,538.8643188,949.9200439,298.7846985,86.9659729,1024.543701,945.1098633,1436.916382,641.059021,5280
05/02/2024 03:00,7217.569336,469.8834229,290.409668,16.04158401,251.7035522,755.2000122,102.3632355,138.1882935,110.2325363,900.2797852,71.73545074,97.49419403,111.3933334,541.925293,949.7109375,299.652771,89.13830566,1030.329102,948.6564941,1338.110718,665.2561035,5265
05/02/2024 03:15,7351.100586,476.1895752,296.1020508,15.69877243,252.2786407,755.2000122,102.3165436,143.9068146,110.3291245,900.3831787,68.91487122,95.06835938,109.6480026,540.8391113,949.8842163,297.743042,90.51412201,1025.265259,967.897583,1415.635132,723.090271,5172.5
05/02/2024 03:30,7310.494629,474.9133301,295.5131836,20.51781464,252.0724792,755.2000122,98.31724548,141.1792145,111.3585205,900.144165,66.81934357,93.07231903,109.8533325,546.3357544,950.1842651,303.8194275,87.4004364,1009.516663,942.2550049,1352.22583,769.3685303,4940
05/02/2024 03:45,7452.025879,450.4394531,266.6586914,23.3693943,236.2413177,755.2000122,98.34877014,137.6364899,111.3973618,900.0928955,52.62985992,100.2594833,116.6293335,559.9620361,961.7799683,316.6666565,88.34178162,920.4533691,934.8039551,1322.258423,745.2799683,3032.5
05/02/2024 04:00,6096.891602,456.295166,272.7436523,18.40056419,216.3302917,755.2000122,98.29520416,139.6667175,111.25811,900.0244141,69.86474609,100.4411545,117.3479996,558.1517944,961.8007813,318.5763855,90.51412201,1008.915344,889.6235962,1264.060791,705.512146,2867.5
05/02/2024 04:15,0.0027577,305.8483887,105.309082,121.7768936,0,430.6499939,95.33282471,118.3015518,111.3142624,900.2359009,76.37852478,100.1120453,119.093338,553.8400879,962.4737549,322.5694275,87.54525757,968.8260498,745.0007324,1337.459229,667.534729,2817.5
05/02/2024 04:30,0,286.4794922,73.90283203,120.5782776,0,243.1999969,90.32559967,119.8259201,111.2238083,900.1797485,76.2401123,99.84993744,109.8533325,561.4760742,963.4158936,309.895813,88.9934845,978.6655273,837.3278198,1398.371338,691.1350098,2802.5
05/02/2024 04:45,0,0,0,119.5938721,0,0,90.43658447,119.8198471,111.2672119,900.2741089,68.52711487,100.6977692,114.9866714,560.3898926,963.1842651,321.3541565,86.74873352,1002.029846,699.180542,1483.279053,712.8363647,2690
05/02/2024 05:00,0,0,0,118.850029,0,0,86.36771393,126.1636124,85.28422546,900.2541504,81.67075348,101.9894409,113.7546692,551.7006836,961.9863281,325,88.34178162,964.444397,839.3239746,1509.229126,722.1679688,2805
05/02/2024 05:15,0,0,0,118.144783,0,0,86.07924652,138.9810791,101.2480392,900.2171631,42.39631271,100.6867752,118.3746719,557.2631226,961.8713989,323.2638855,91.96234894,803.5141602,871.2994995,1296.959839,683.4852905,2830
05/02/2024 05:30,0,0,0,117.5121918,0,0,86.38733673,147.3261566,101.2354889,900.2255859,55.06298828,100.3668976,111.4960022,556.3744507,962.9200439,321.0069275,87.83490753,932.5610352,937.8394775,1689.250732,674.8589478,2850
05/02/2024 05:45,0,0,0,117.000618,0,0,90.12620544,134.7571106,106.3098755,900.1640625,74.22184753,99.60786438,115.1920013,558.0530396,962.5057983,331.5971985,91.02100372,924.8323364,955.9299927,1468.186768,707.899353,2870
05/02/2024 06:00,0,0,0,116.487915,0,0,100.4029541,146.0080414,107.4572525,900.1948853,77.08648682,101.0632172,114.8840027,556.7035522,961.9950562,335.0694275,87.4004364,868.7155151,999.1818848,1470.68396,709.9609375,2855
05/02/2024 06:15,0,0,0,115.9698944,0,0,100.3914642,141.2650146,108.2874374,900.1524658,78.56274414,101.456604,115.9106674,562.2659912,962.5181885,336.458313,89.57277679,935.5126343,958.0429077,1458.740479,767.795166,2867.5
05/02/2024 06:30,0,0,0,115.4541321,0,0,100.4716339,139.0973663,108.5152817,900.250061,75.01117706,101.7145996,116.3213348,555.7161865,963.0265503,339.0625,89.93482971,936.7263794,931.7966309,1488.165039,790.9071655,2727.5
05/02/2024 06:45,0,0,0,114.9532547,0,0,100.3235931,134.1746521,108.2061768,900.163269,71.69797516,102.2745361,113.857338,534.6184082,950.0012817,340.9721985,87.25561523,942.1491089,1003.401001,1570.032593,768.2834473,2787.5
05/02/2024 07:00,0,0,0,114.5438309,0,0,100.3498077,142.9611053,108.2933655,900.1530762,79.24729156,95.07231903,123.4053345,537.0869751,950.0012817,342.361084,88.84866333,978.0698242,1006.209167,1283.387573,736.0568848,2795
05/02/2024 07:15,0,0,0,114.1938019,0,0,100.4601746,139.6677704,108.2436523,900.2064209,69.7252655,98.59985352,119.9146652,533.5322876,950.4007568,338.020813,86.8211441,875.3733521,1016.049744,1610.314819,753.7977905,2782.5
05/02/2024 07:30,0,0,0,113.9937134,0,0,100.4161606,140.5638733,106.3935623,900.2759399,72.68797302,91.25663757,114.3706665,534.6513672,949.5057983,340.9721985,88.9934845,902.564209,992.9077148,1453.963013,742.7300415,2867.5
05/02/2024 07:45,0,0,0,113.9157791,0,0,100.3547745,138.5168304,106.2356491,900.1885986,80.95436096,93.46234894,121.352005,532.4790649,949.5181885,349.8263855,86.45909119,960.0420532,1002.325562,1359.283325,757.9210205,3370
05/02/2024 08:00,0,278.2214355,27.08789063,113.9960327,0,293,100.2888565,138.8123779,106.2593536,900.2250366,69.40110779,98.39891815,120.2226715,532.5777588,950.1589966,345.1388855,88.34178162,899.9197998,1030.432983,1350.597168,780.164978,3092.5
05/02/2024 08:15,1470.650757,383.7744141,205.612793,65.57923126,151.4322815,742.4000244,102.4549179,137.6205902,100.3026581,900.199707,72.07859802,100.7344971,117.3479996,533.3018799,948.9863281,338.020813,87.83490753,909.25354,1001.199585,1378.175903,0,2585
05/02/2024 08:30,1.28E-16,343.2348633,157.3256836,31.34716034,0,742.4000244,104.2875137,137.3028564,0.262702674,899.2993774,11.77181816,97.7486496,118.2720032,528.5293579,949.2954102,340.798584,80.95583344,38.52106857,1043.837524,1410.423462,0,3210
05/02/2024 08:45,0,338.505249,153.1054688,25.04951859,0,742.4000244,104.2256317,135.4584045,45.21718979,900.4507446,43.92855072,97.60025787,116.834671,532.6436157,948.9863281,341.493042,77.04562378,185.4088745,982.6273193,1379.153076,0,4515
05/02/2024 09:00,634.9868774,412.1520996,241.0429688,77.76025391,144.0646667,742.4000244,104.3870316,141.6415558,79.80001831,900.1608887,78.64264679,98.08311462,117.0400009,525.5671387,949.0620728,342.1875,74.58364105,539.9571533,1042.53894,1396.742676,0,4970
05/02/2024 09:15,6922.333496,460.4992676,282.65625,16.85463142,247.9058075,742.4000244,104.4742661,136.0330353,85.19947052,900.2869873,71.87588501,98.46754456,115.7053375,524.4810181,948.7998047,343.2291565,57.20492554,695.0393066,934.7177124,1465.146606,0,4672.5
05/02/2024 09:30,7159.85498,461.25,275.6879883,16.34214973,248.513443,742.4000244,101.4340134,139.7854767,95.22231293,900.3675537,79.59862518,97.44341278,112.9333344,523.7897949,948.6664429,340.277771,79.36278534,929.2984619,980.6918335,1281.758911,821.9943848,4950
05/02/2024 09:45,6959.12207,472.3608398,286.9746094,15.9724369,248.936615,742.4000244,100.4217758,140.7219238,100.3036652,900.250061,77.03050232,89.682724,117.8613358,527.640686,949.079895,281.4236145,55.24982071,915.7913818,1021.873291,0,624.1862183,5227.5
05/02/2024 10:00,7239.297363,460.5743408,276.2768555,16.45615578,248.111969,742.4000244,100.3816757,140.7587738,100.2943115,900.1774902,73.04842377,70.55056,109.8533325,535.8691406,949.5182495,254.1666565,90.44171143,885.9215698,1086.305176,162.4321442,749.0776978,5202.5
05/02/2024 10:15,7401.80127,473.7121582,287.6616211,16.9753933,252.842865,742.4000244,104.3822021,134.6403503,100.2043228,900.2034912,79.03478241,94.18877411,107.2866669,539.0947266,950.0265503,306.5971985,86.09703064,890.6621094,1021.788635,1435.504883,697.8624268,5202.5
05/02/2024 10:30,7227.742676,458.772583,274.1176758,16.62291527,251.8229065,742.4000244,105.5050735,135.5957947,102.3023987,900.1435547,69.8866806,100.7153091,117.8613358,529.1218262,949.3105469,342.0138855,88.19696045,974.2263794,1023.4328,1448.6427,719.1298218,5207.5
05/02/2024 10:45,7048.223633,446.986084,259.2978516,16.75986862,240.5164795,742.4000244,100.46772,139.8983612,102.235733,900.1154175,64.44366455,102.0142899,116.0133362,527.706543,948.993042,346.180542,89.50036621,977.6878052,967.7861328,1506.297485,682.8884888,5222.5
05/02/2024 11:00,7456.330566,452.0910645,262.6347656,17.135355,252.5607605,742.4000244,100.2960739,137.7019501,103.2813644,900.0914917,64.77914429,87.95184326,115.3973389,521.9466553,949.1034546,345.6596985,91.16582489,864.0650024,982.9369507,1264.71228,795.5186768,4940
05/02/2024 11:15,7217.499023,468.381958,275.2954102,16.70286179,256.25,755.2000122,100.3261948,135.6847076,104.2646103,900.0839233,67.3075943,99.57518768,116.6293335,529.6484375,948.9918213,348.7846985,91.02100372,877.5053101,1003.544556,1465.797974,819.1189575,4285
05/02/2024 11:30,7210.780762,461.7004395,268.0327148,16.9277668,256.1631775,755.2000122,103.4500961,138.6170197,105.3459702,900.1117554,66.49924469,100.1786804,115.5,537.3173828,948.7998047,351.9096985,89.06589508,978.9084473,1037.67981,1596.634033,771.3216553,4915
05/02/2024 11:45,6354.034668,470.1086426,284.2265625,17.79533195,165.8854065,755.2000122,103.3925781,143.739502,105.4337006,900.0912476,75.220047,89.43896484,117.4506683,529.3522339,949.5181885,350.6944275,87.47284698,918.0216064,1171.655396,1506.188843,766.6015625,4565
05/02/2024 12:00,7078.36084,453.817749,261.9477539,15.37718105,256.5863647,755.2000122,105.4183121,145.7118073,105.2891769,899.9840698,69.69870758,25.03321648,93.01599884,509.4064941,940.7705688,278.645813,88.48661041,865.3342285,1101.967407,0,793.0230103,4515
05/02/2024 12:15,7409.086914,450.5895996,258.9052734,15.54296875,256.315094,755.2000122,95.27196503,83.44248962,105.2714691,900.1152344,52.8454628,8.848298073,84.08399963,196.330658,2.415992737,211.1110992,90.29689026,868.520874,576.671814,0,852.1593018,4367.5
05/02/2024 12:30,6837.60498,432.4969482,242.7114258,14.60646343,224.5659637,755.2000122,95.30490875,135.4400177,105.3376999,900.0539551,61.22368622,4.919752598,89.93600464,0,0,185.0694427,89.50036621,951.3408203,843.614563,0,760.4709473,4617.5
05/02/2024 12:45,7392.912598,462.9016113,271.8603516,17.66653824,239.8328857,755.2000122,91.30076599,137.2629395,105.4216919,900.0786133,46.28820419,3.073246717,90.03866577,0,0,178.2985992,66.76321411,802.2530518,800.1980591,0,696.7773438,4630
05/02/2024 13:00,7191.635254,451.640625,259.2978516,15.95901394,256.2065735,755.2000122,89.26409912,139.1716766,105.2836533,900.0601196,71.65627289,2.040338039,88.80667114,0,0,188.5416565,88.19696045,983.0813599,845.0466309,0,723.1987915,4647.5
05/02/2024 13:15,7279.64209,446.3104248,255.6665039,15.99594975,259.7221985,755.2000122,89.37403107,138.9541168,106.330368,899.9459229,72.22392273,1.388888955,87.47200012,0,0,191.3194427,89.50036621,936.0764771,869.3722534,0,726.8880615,4650
05/02/2024 13:30,7259.781738,447.286377,256.3535156,16.01244354,260.633667,755.2000122,93.29026794,133.3326111,106.1610489,900.0334473,66.61920166,0.998263896,85.72666931,0,0,190.4513855,89.06589508,958.5866089,881.4654541,0,752.0616455,4697.5
05/02/2024 13:45,7265.685547,454.8687744,262.8310547,16.21788025,264.6267395,768,102.3273239,133.47966,106.1205978,900.0678711,67.34953308,0.737847269,84.08399963,0,0,187.152771,89.86241913,930.6066895,883.2659912,0,759.1688843,4680
05/02/2024 14:00,7273.972168,464.4030762,270.9770508,15.98076725,264.0733337,768,100.3975067,141.610321,106.3018417,900.0561523,60.43865967,0.606418848,82.54399872,0,0,182.6388855,90.15206909,898.0147705,899.7530518,0,814.3446655,4415
05/02/2024 14:15,7372.881836,459.5983887,267.8364258,17.69624138,223.6653595,768,100.3544083,143.5730133,106.2088242,900.0806885,67.38998413,0.522534192,81.10666656,0,0,178.125,88.559021,909.4686279,946.4576416,0,747.612854,4555
05/02/2024 14:30,6889.513672,448.0371094,257.2368164,16.29201126,223.9691772,768,94.16118622,146.4727783,106.3927307,900.2341919,61.31505585,0.496352524,79.66933441,0,0,173.4375,88.70384216,918.1820068,964.5939331,0,717.230896,4610
05/02/2024 14:45,7126.846191,434.6740723,244.5761719,15.52800179,264.1167297,768,94.41407776,148.7954712,106.2800903,900.1849365,59.48082733,0.437793911,78.43733215,0,0,168.402771,89.57277679,922.6834717,931.3953857,0,769.1514893,4642.5
05/02/2024 15:00,6862.205078,442.8570557,252.1333008,15.46278858,259.9283752,768,94.23643494,145.5630951,106.1895828,900.196228,61.29679871,0.417121679,77.20533752,0,0,163.715271,91.23823547,917.7496948,918.3383789,0,749.6744995,4615
05/02/2024 15:15,7092.007324,445.5596924,254.390625,15.66341209,260.590271,768,94.57218933,136.3227081,106.2779617,900.1278076,61.98309326,0.384502232,76.07600403,0,0,159.2013855,86.53150177,900.7566528,887.8447876,0,737.2504272,4685
05/02/2024 15:30,7047.509277,455.1690674,263.5180664,15.5119524,260.4166565,768,99.43391418,133.3911438,110.4890976,899.9036255,67.9095459,0.347592324,74.94667053,0.032913774,0,155.0347137,88.12454987,879.6335449,957.1717529,0,723.0360718,4725
05/02/2024 15:45,7070.070313,463.2769775,269.8974609,15.26962662,260.3298645,768,99.37812805,133.2872314,110.2753754,899.9539185,63.70541382,0.322005421,73.81733704,0,0,151.0416565,88.84866333,919.5180664,963.6369019,0,764.7026978,4692.5
05/02/2024 16:00,7241.012695,457.5714111,264.7939453,15.80394077,259.9392395,768,99.41365051,134.82164,110.3217621,900.0059814,58.88750458,0.291320145,72.68800354,0,0,146.875,89.35554504,946.6655884,954.1254272,0,645.2365723,4650
05/02/2024 16:15,7283.419922,455.994873,263.7143555,15.63255119,256.0546875,768,99.26373291,136.0942688,110.2876816,899.9065552,58.18782806,0.292862475,71.66133118,0,0,143.402771,90.29689026,961.8041382,1055.065308,0,613.6068115,4495
05/02/2024 16:30,7190.512695,441.8811035,251.7407227,15.92850208,240.5164795,768,99.24239349,142.451889,110.2777252,900.0003662,55.84547424,0.269525677,70.63466644,0.032913774,0,140.1041565,87.83490753,767.151062,1092.142578,0,654.6224365,4987.5
05/02/2024 16:45,7103.904785,469.4329834,276.2768555,21.1931076,224.251297,768,102.0813141,136.7349243,105.2797623,900.1096802,68.63542175,0.262972444,69.71067047,0.098741323,0,136.2847137,87.83490753,914.5995483,1053.646973,0,662.0009155,4485
05/02/2024 17:00,6915.980469,448.4875488,257.3349609,16.26753426,223.3072815,768,98.4943924,139.0318451,109.2038803,899.8546143,63.60407257,0.271116942,68.78666687,0,0,132.465271,89.06589508,941.1740723,1171.779419,0,598.524353,4622.5
05/02/2024 17:15,6672.954102,435.8752441,246.0483398,15.88796139,223.8281097,768,98.34862518,140.976944,109.3574524,899.8687134,58.2020607,0.246527523,67.96533203,0,0,129.1666565,91.31064606,777.9666748,1125.916504,0,578.776062,3972.5
05/02/2024 17:30,7225.240234,455.5444336,264.9902344,15.54373074,224.9131927,768,98.26074219,141.2515259,109.3121262,899.9140625,59.4182663,0.237121105,63.24266815,283.6838074,1.22973752,123.2638855,87.32802582,750.9909058,1061.984497,0,640.3537598,2997.5
05/02/2024 17:45,531.437561,366.1322021,177.347168,94.12286377,0,768,94.36563873,135.0920868,100.4445267,900.0383301,58.18452454,0.998263776,88.39600372,510.0647583,910.6427002,130.0347137,88.70384216,816.1329956,1057.849365,159.8262787,605.1432495,2935
05/02/2024 18:00,9.60E-10,275.2185059,22.57324219,121.40345,0,243.1999969,94.44249725,142.1437683,100.2560883,899.9976807,56.72057343,87.1760788,99.48400116,555.4199219,948.6663818,227.9513855,90.15206909,814.7440186,1066.524658,1681.216064,606.9335938,2955
05/02/2024 18:15,0,0,0,119.8401489,0,243.1999969,99.38417053,133.6036224,100.3618469,899.9315186,63.71280289,98.22711182,115.2946701,549.3308716,948.8713989,266.6666565,86.3866806,914.4143677,1016.869446,1198.588501,727.5933228,3067.5
05/02/2024 18:30,0,0,0,118.6682587,0,588.7999878,99.43628693,133.0829468,105.2914276,899.928833,60.58355331,97.89969635,112.6253357,547.1585693,949.6687622,270.833313,86.60391235,879.9550171,931.9549561,1193.485352,756.6189575,2902.5
05/02/2024 18:45,0,0,0,117.5087357,0,588.7999878,94.58903503,137.4745636,105.3933792,900.0056152,63.2130127,98.02259827,109.340004,544.0646973,950.4160156,279.8611145,86.31427002,1014.508789,981.4107666,1414.332275,733.5612183,2872.5
05/02/2024 19:00,0,0,0,116.430336,0,0,94.26886749,135.119751,108.1953964,900.1239014,37.36409378,98.06018066,111.3933334,541.6290894,950.1842651,299.1319275,87.18320465,807.8874512,934.1396484,1511.400635,722.4935303,2905
05/02/2024 19:15,0,0,0,115.5473175,0,0,94.38085175,138.6352844,108.2271957,899.9985352,51.44271088,97.25749207,112.0093384,541.5632324,948.9918213,308.5069275,87.4004364,897.7828979,1081.860107,1522.04126,801.649353,2887.5
05/02/2024 19:30,0,0,0,114.733345,0,0,97.11323547,135.7321014,108.3119659,899.8591919,63.00019455,102.2094803,114.4733353,538.3377075,948.7998657,314.7569275,87.54525757,944.7042236,1015.508301,1507.383301,779.4596558,2812.5
05/02/2024 19:45,0,0,0,113.9627228,0,0,97.26794434,137.5105743,108.4395218,899.8815308,59.73716736,103.7141724,111.0853348,537.2844238,949.2223511,317.8819275,87.03838348,974.9085693,1013.566895,1582.30188,692.057312,2837.5
05/02/2024 20:00,0,0,0,113.3144836,0,0,97.34074402,137.1382141,108.2033844,899.8483276,49.43217087,107.5952454,108.723999,548.8371582,949.9109497,322.5694275,87.18320465,934.006958,1158.361206,0,829.1558228,2140
05/02/2024 20:15,0,0,0,112.68293,0,0,97.36883545,139.3399506,108.1861649,899.8970337,63.13808823,99.08222961,110.1613388,549.4954834,950.3305054,300.6944275,87.03838348,937.8716431,1101.851074,1266.775269,702.473999,2010
05/02/2024 20:30,0,0,0,112.138298,0,0,0.173611134,2.41E-37,108.2208557,899.8422852,59.74773788,97.14447784,115.5,536.6920166,950.3305054,305.3819275,86.74873352,943.1653442,28.38777351,1147.77417,700.520874,1905
05/02/2024 20:45,0,0,0,111.6546783,0,0,0.173611134,0,108.3781281,899.9200439,55.15113068,98.30928802,112.4200058,540.3783569,950.0265503,299.8263855,88.34178162,954.5388794,0.419560224,1254.180176,627.6584473,1467.5
